dup_var_name,Type,dev-cat,CIP_code,VALUE,LABEL,developer-friendly name
DBRR20_FED_GR_NUM,num,repayment,NA,NA,NA,20_yr_db_fed_repayment.gr.numerator
DBRR20_FED_GR_DEN,num,repayment,NA,NA,NA,20_yr_db_fed_repayment.gr.denominator
DBRR20_FED_GR_RT,num,repayment,NA,NA,NA,20_yr_db_fed_repayment.gr.rate
DBRR1_PP_UG_N,integer,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug.count
DBRR1_PP_UG_NUM,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug.numerator
DBRR1_PP_UG_DEN,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug.denominator
DBRR1_PP_UG_RT,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug.rate
DBRR1_PP_UGCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer.count
DBRR1_PP_UGCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer.numerator
DBRR1_PP_UGCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer.denominator
DBRR1_PP_UGCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer.rate
DBRR1_PP_UGNOCOMP_N,integer,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_noncompleter.count
DBRR1_PP_UGNOCOMP_NUM,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_noncompleter.numerator
DBRR1_PP_UGNOCOMP_DEN,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_noncompleter.denominator
DBRR1_PP_UGNOCOMP_RT,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_noncompleter.rate
DBRR1_PP_UGUNK_N,integer,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer_unknown.count
DBRR1_PP_UGUNK_NUM,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer_unknown.numerator
DBRR1_PP_UGUNK_DEN,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer_unknown.denominator
DBRR1_PP_UGUNK_RT,num,repayment,NA,NA,NA,1_yr_db_pp_repayment.ug_completer_unknown.rate
DBRR4_PP_UG_N,integer,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug.count
DBRR4_PP_UG_NUM,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug.numerator
DBRR4_PP_UG_DEN,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug.denominator
DBRR4_PP_UG_RT,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug.rate
DBRR4_PP_UGCOMP_N,integer,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer.count
DBRR4_PP_UGCOMP_NUM,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer.numerator
DBRR4_PP_UGCOMP_DEN,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer.denominator
DBRR4_PP_UGCOMP_RT,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer.rate
DBRR4_PP_UGNOCOMP_N,integer,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_noncompleter.count
DBRR4_PP_UGNOCOMP_NUM,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_noncompleter.numerator
DBRR4_PP_UGNOCOMP_DEN,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_noncompleter.denominator
DBRR4_PP_UGNOCOMP_RT,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_noncompleter.rate
DBRR4_PP_UGUNK_N,integer,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer_unknown.count
DBRR4_PP_UGUNK_NUM,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer_unknown.numerator
DBRR4_PP_UGUNK_DEN,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer_unknown.denominator
DBRR4_PP_UGUNK_RT,num,repayment,NA,NA,NA,4_yr_db_pp_repayment.ug_completer_unknown.rate
DBRR5_PP_UG_N,integer,repayment,NA,NA,NA,5_yr_db_pp_repayment.ug.count
DBRR5_PP_UG_NUM,num,repayment,NA,NA,NA,5_yr_db_pp_repayment.ug.numerator
DBRR5_PP_UG_DEN,num,repayment,NA,NA,NA,5_yr_db_pp_repayment.ug.denominator
DBRR5_PP_UG_RT,num,repayment,NA,NA,NA,5_yr_db_pp_repayment.ug.rate
DBRR10_PP_UG_N,integer,repayment,NA,NA,NA,10_yr_db_pp_repayment.ug.count
DBRR10_PP_UG_NUM,num,repayment,NA,NA,NA,10_yr_db_pp_repayment.ug.numerator
DBRR10_PP_UG_DEN,num,repayment,NA,NA,NA,10_yr_db_pp_repayment.ug.denominator
DBRR10_PP_UG_RT,num,repayment,NA,NA,NA,10_yr_db_pp_repayment.ug.rate
DBRR20_PP_UG_N,integer,repayment,NA,NA,NA,20_yr_db_pp_repayment.ug.count
DBRR20_PP_UG_NUM,num,repayment,NA,NA,NA,20_yr_db_pp_repayment.ug.numerator
DBRR20_PP_UG_DEN,num,repayment,NA,NA,NA,20_yr_db_pp_repayment.ug.denominator
DBRR20_PP_UG_RT,num,repayment,NA,NA,NA,20_yr_db_pp_repayment.ug.rate
BBRR2_FED_UG_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.count
BBRR2_FED_UG_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.default
BBRR2_FED_UG_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.delinquent
BBRR2_FED_UG_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.forbearance
BBRR2_FED_UG_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.deferment
BBRR2_FED_UG_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.noprogress
BBRR2_FED_UG_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.makingprogress
BBRR2_FED_UG_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.fullypaid
BBRR2_FED_UG_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ug.discharge
BBRR2_FED_UGCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.count
BBRR2_FED_UGCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.default
BBRR2_FED_UGCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.delinquent
BBRR2_FED_UGCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.forbearance
BBRR2_FED_UGCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.deferment
BBRR2_FED_UGCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.noprogress
BBRR2_FED_UGCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.makingprogress
BBRR2_FED_UGCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.fullypaid
BBRR2_FED_UGCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugcomp.discharge
BBRR2_FED_UGNOCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.count
BBRR2_FED_UGNOCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.default
BBRR2_FED_UGNOCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.delinquent
BBRR2_FED_UGNOCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.forbearance
BBRR2_FED_UGNOCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.deferment
BBRR2_FED_UGNOCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.noprogress
BBRR2_FED_UGNOCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.makingprogress
BBRR2_FED_UGNOCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.fullypaid
BBRR2_FED_UGNOCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugnocomp.discharge
BBRR2_FED_UGUNK_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.count
BBRR2_FED_UGUNK_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.default
BBRR2_FED_UGUNK_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.delinquent
BBRR2_FED_UGUNK_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.forbearance
BBRR2_FED_UGUNK_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.deferment
BBRR2_FED_UGUNK_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.noprogress
BBRR2_FED_UGUNK_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.makingprogress
BBRR2_FED_UGUNK_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.fullypaid
BBRR2_FED_UGUNK_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.ugunkcomp.discharge
BBRR2_FED_GR_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.count
BBRR2_FED_GR_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.default
BBRR2_FED_GR_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.delinquent
BBRR2_FED_GR_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.forbearance
BBRR2_FED_GR_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.deferment
BBRR2_FED_GR_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.noprogress
BBRR2_FED_GR_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.makingprogress
BBRR2_FED_GR_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.fullypaid
BBRR2_FED_GR_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.gr.discharge
BBRR2_FED_GRCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.count
BBRR2_FED_GRCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.default
BBRR2_FED_GRCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.delinquent
BBRR2_FED_GRCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.forbearance
BBRR2_FED_GRCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.deferment
BBRR2_FED_GRCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.noprogress
BBRR2_FED_GRCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.makingprogress
BBRR2_FED_GRCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.fullypaid
BBRR2_FED_GRCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grcomp.discharge
BBRR2_FED_GRNOCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.count
BBRR2_FED_GRNOCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.default
BBRR2_FED_GRNOCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.delinquent
BBRR2_FED_GRNOCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.forbearance
BBRR2_FED_GRNOCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.deferment
BBRR2_FED_GRNOCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.noprogress
BBRR2_FED_GRNOCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.makingprogress
BBRR2_FED_GRNOCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.fullypaid
BBRR2_FED_GRNOCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_fed_repayment.grnocomp.discharge
BBRR2_PP_UG_N,integer,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.count
BBRR2_PP_UG_DFLT,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.default
BBRR2_PP_UG_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.delinquent
BBRR2_PP_UG_FBR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.forbearance
BBRR2_PP_UG_DFR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.deferment
BBRR2_PP_UG_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.noprogress
BBRR2_PP_UG_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.makingprogress
BBRR2_PP_UG_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.fullypaid
BBRR2_PP_UG_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ug.discharge
BBRR2_PP_UGCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.count
BBRR2_PP_UGCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.default
BBRR2_PP_UGCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.delinquent
BBRR2_PP_UGCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.forbearance
BBRR2_PP_UGCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.deferment
BBRR2_PP_UGCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.noprogress
BBRR2_PP_UGCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.makingprogress
BBRR2_PP_UGCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.fullypaid
BBRR2_PP_UGCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugcomp.discharge
BBRR2_PP_UGNOCOMP_N,integer,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.count
BBRR2_PP_UGNOCOMP_DFLT,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.default
BBRR2_PP_UGNOCOMP_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.delinquent
BBRR2_PP_UGNOCOMP_FBR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.forbearance
BBRR2_PP_UGNOCOMP_DFR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.deferment
BBRR2_PP_UGNOCOMP_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.noprogress
BBRR2_PP_UGNOCOMP_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.makingprogress
BBRR2_PP_UGNOCOMP_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.fullypaid
BBRR2_PP_UGNOCOMP_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugnocomp.discharge
BBRR2_PP_UGUNK_N,integer,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.count
BBRR2_PP_UGUNK_DFLT,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.default
BBRR2_PP_UGUNK_DLNQ,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.delinquent
BBRR2_PP_UGUNK_FBR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.forbearance
BBRR2_PP_UGUNK_DFR,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.deferment
BBRR2_PP_UGUNK_NOPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.noprogress
BBRR2_PP_UGUNK_MAKEPROG,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.makingprogress
BBRR2_PP_UGUNK_PAIDINFULL,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.fullypaid
BBRR2_PP_UGUNK_DISCHARGE,num,repayment,NA,NA,NA,2_yr_bb_pp_repayment.ugunkcomp.discharge
LPSTAFFORD_CNT,integer,aid,NA,NA,NA,portfolio.direct_loans.count
LPSTAFFORD_AMT,num,aid,NA,NA,NA,portfolio.direct_loans.amount
LPPPLUS_CNT,integer,aid,NA,NA,NA,portfolio.parent_plus.count
LPPPLUS_AMT,num,aid,NA,NA,NA,portfolio.parent_plus.amount
LPGPLUS_CNT,integer,aid,NA,NA,NA,portfolio.grad_plus.count
LPGPLUS_AMT,num,aid,NA,NA,NA,portfolio.grad_plus.amount
FEDSCHCD,character,root,NA,NA,NA,fed_sch_cd
